bulan,provinsi,komoditas,harga,is_interpolated
2021-05,Sulawesi Tenggara,Bawang Merah,37150.0,False
2021-06,Sulawesi Tenggara,Bawang Merah,35150.0,True
2021-07,Sulawesi Tenggara,Bawang Merah,33150.0,False
2021-08,Sulawesi Tenggara,Bawang Merah,38750.0,False
2021-09,Sulawesi Tenggara,Bawang Merah,37000.0,False
2021-10,Sulawesi Tenggara,Bawang Merah,33150.0,False
2021-11,Sulawesi Tenggara,Bawang Merah,33150.0,False
2021-12,Sulawesi Tenggara,Bawang Merah,31900.0,False
2022-01,Sulawesi Tenggara,Bawang Merah,32150.0,False
2022-02,Sulawesi Tenggara,Bawang Merah,35075.0,True
2022-03,Sulawesi Tenggara,Bawang Merah,38000.0,False
2022-04,Sulawesi Tenggara,Bawang Merah,39500.0,False
2022-05,Sulawesi Tenggara,Bawang Merah,49666.66666666666,True
2022-06,Sulawesi Tenggara,Bawang Merah,59833.33333333333,True
2022-07,Sulawesi Tenggara,Bawang Merah,70000.0,False
2022-08,Sulawesi Tenggara,Bawang Merah,72500.0,False
2022-09,Sulawesi Tenggara,Bawang Merah,48750.0,False
2022-10,Sulawesi Tenggara,Bawang Merah,37650.0,False
2022-11,Sulawesi Tenggara,Bawang Merah,37500.0,False
2022-12,Sulawesi Tenggara,Bawang Merah,44000.0,False
2023-01,Sulawesi Tenggara,Bawang Merah,44900.0,False
2023-02,Sulawesi Tenggara,Bawang Merah,42900.0,False
2023-03,Sulawesi Tenggara,Bawang Merah,41000.0,False
2023-04,Sulawesi Tenggara,Bawang Merah,40000.0,False
2023-05,Sulawesi Tenggara,Bawang Merah,41650.0,False
2023-06,Sulawesi Tenggara,Bawang Merah,46250.0,False
2023-07,Sulawesi Tenggara,Bawang Merah,40650.0,False
2023-08,Sulawesi Tenggara,Bawang Merah,36900.0,False
2023-09,Sulawesi Tenggara,Bawang Merah,33750.0,False
2023-10,Sulawesi Tenggara,Bawang Merah,31250.0,False
2023-11,Sulawesi Tenggara,Bawang Merah,28150.0,False
2023-12,Sulawesi Tenggara,Bawang Merah,32500.0,False
2024-01,Sulawesi Tenggara,Bawang Merah,40650.0,False
2024-02,Sulawesi Tenggara,Bawang Merah,47500.0,False
2024-03,Sulawesi Tenggara,Bawang Merah,41900.0,False
2024-04,Sulawesi Tenggara,Bawang Merah,43500.0,False
2024-05,Sulawesi Tenggara,Bawang Merah,58150.0,False
2024-06,Sulawesi Tenggara,Bawang Merah,50900.0,False
2024-07,Sulawesi Tenggara,Bawang Merah,43150.0,False
2024-08,Sulawesi Tenggara,Bawang Merah,35500.0,False
2024-09,Sulawesi Tenggara,Bawang Merah,32000.0,False
2024-10,Sulawesi Tenggara,Bawang Merah,31500.0,False
2024-11,Sulawesi Tenggara,Bawang Merah,35000.0,False
2024-12,Sulawesi Tenggara,Bawang Merah,43150.0,False
2025-01,Sulawesi Tenggara,Bawang Merah,45650.0,False
2025-02,Sulawesi Tenggara,Bawang Merah,42000.0,False
2025-03,Sulawesi Tenggara,Bawang Merah,44400.0,False
2025-04,Sulawesi Tenggara,Bawang Merah,49400.0,False
2025-05,Sulawesi Tenggara,Bawang Merah,46000.0,False
2025-06,Sulawesi Tenggara,Bawang Merah,42500.0,False
2025-07,Sulawesi Tenggara,Bawang Merah,52500.0,False
2025-08,Sulawesi Tenggara,Bawang Merah,52500.0,False
2025-09,Sulawesi Tenggara,Bawang Merah,56900.0,False
2025-10,Sulawesi Tenggara,Bawang Merah,47250.0,False
2025-11,Sulawesi Tenggara,Bawang Merah,44150.0,False
2025-12,Sulawesi Tenggara,Bawang Merah,48750.0,False
2026-01,Sulawesi Tenggara,Bawang Merah,58000.0,False
2026-02,Sulawesi Tenggara,Bawang Merah,46500.0,False
2026-03,Sulawesi Tenggara,Bawang Merah,44750.0,False
2026-04,Sulawesi Tenggara,Bawang Merah,50650.0,False
2026-05,Sulawesi Tenggara,Bawang Merah,51900.0,True
2026-06,Sulawesi Tenggara,Bawang Merah,53150.0,False
2026-07,Sulawesi Tenggara,Bawang Merah,58750.0,False
2020-02,Sulawesi Tenggara,Beras,10300.0,False
2020-03,Sulawesi Tenggara,Beras,10350.0,False
2020-04,Sulawesi Tenggara,Beras,11200.0,False
2020-05,Sulawesi Tenggara,Beras,10983.333333333334,True
2020-06,Sulawesi Tenggara,Beras,10766.666666666666,True
2020-07,Sulawesi Tenggara,Beras,10550.0,False
2020-08,Sulawesi Tenggara,Beras,10600.0,False
2020-09,Sulawesi Tenggara,Beras,10550.0,False
2020-10,Sulawesi Tenggara,Beras,10400.0,False
2020-11,Sulawesi Tenggara,Beras,10400.0,False
2020-12,Sulawesi Tenggara,Beras,10400.0,False
2021-01,Sulawesi Tenggara,Beras,10400.0,True
2021-02,Sulawesi Tenggara,Beras,10400.0,False
2021-03,Sulawesi Tenggara,Beras,10400.0,False
2021-04,Sulawesi Tenggara,Beras,10750.0,False
2021-05,Sulawesi Tenggara,Beras,10900.0,False
2021-06,Sulawesi Tenggara,Beras,10825.0,True
2021-07,Sulawesi Tenggara,Beras,10750.0,False
2021-08,Sulawesi Tenggara,Beras,10700.0,False
2021-09,Sulawesi Tenggara,Beras,10700.0,False
2021-10,Sulawesi Tenggara,Beras,10750.0,False
2021-11,Sulawesi Tenggara,Beras,10750.0,False
2021-12,Sulawesi Tenggara,Beras,10750.0,False
2022-01,Sulawesi Tenggara,Beras,10750.0,False
2022-02,Sulawesi Tenggara,Beras,10750.0,True
2022-03,Sulawesi Tenggara,Beras,10750.0,False
2022-04,Sulawesi Tenggara,Beras,10750.0,False
2022-05,Sulawesi Tenggara,Beras,10750.0,True
2022-06,Sulawesi Tenggara,Beras,10750.0,True
2022-07,Sulawesi Tenggara,Beras,10750.0,False
2022-08,Sulawesi Tenggara,Beras,10750.0,False
2022-09,Sulawesi Tenggara,Beras,10750.0,False
2022-10,Sulawesi Tenggara,Beras,10800.0,False
2022-11,Sulawesi Tenggara,Beras,10850.0,False
2022-12,Sulawesi Tenggara,Beras,10950.0,False
2023-01,Sulawesi Tenggara,Beras,11350.0,False
2023-02,Sulawesi Tenggara,Beras,11450.0,False
2023-03,Sulawesi Tenggara,Beras,11750.0,False
2023-04,Sulawesi Tenggara,Beras,12850.0,False
2023-05,Sulawesi Tenggara,Beras,12750.0,False
2023-06,Sulawesi Tenggara,Beras,12950.0,False
2023-07,Sulawesi Tenggara,Beras,12950.0,False
2023-08,Sulawesi Tenggara,Beras,12750.0,False
2023-09,Sulawesi Tenggara,Beras,12850.0,False
2023-10,Sulawesi Tenggara,Beras,13550.0,False
2023-11,Sulawesi Tenggara,Beras,13950.0,False
2023-12,Sulawesi Tenggara,Beras,13900.0,False
2024-01,Sulawesi Tenggara,Beras,14000.0,False
2024-02,Sulawesi Tenggara,Beras,14050.0,False
2024-03,Sulawesi Tenggara,Beras,16100.0,False
2024-04,Sulawesi Tenggara,Beras,16000.0,False
2024-05,Sulawesi Tenggara,Beras,15300.0,False
2024-06,Sulawesi Tenggara,Beras,15250.0,False
2024-07,Sulawesi Tenggara,Beras,15200.0,False
2024-08,Sulawesi Tenggara,Beras,15300.0,False
2024-09,Sulawesi Tenggara,Beras,14800.0,False
2024-10,Sulawesi Tenggara,Beras,14800.0,False
2024-11,Sulawesi Tenggara,Beras,14800.0,False
2024-12,Sulawesi Tenggara,Beras,14700.0,False
2025-01,Sulawesi Tenggara,Beras,14700.0,False
2025-02,Sulawesi Tenggara,Beras,14800.0,False
2025-03,Sulawesi Tenggara,Beras,14900.0,False
2025-04,Sulawesi Tenggara,Beras,15150.0,False
2025-05,Sulawesi Tenggara,Beras,15200.0,False
2025-06,Sulawesi Tenggara,Beras,15650.0,False
2025-07,Sulawesi Tenggara,Beras,16050.0,False
2025-08,Sulawesi Tenggara,Beras,16600.0,False
2025-09,Sulawesi Tenggara,Beras,16400.0,False
2025-10,Sulawesi Tenggara,Beras,16400.0,False
2025-11,Sulawesi Tenggara,Beras,15900.0,False
2025-12,Sulawesi Tenggara,Beras,15800.0,False
2026-01,Sulawesi Tenggara,Beras,15800.0,False
2026-02,Sulawesi Tenggara,Beras,15800.0,False
2026-03,Sulawesi Tenggara,Beras,15700.0,False
2026-04,Sulawesi Tenggara,Beras,15800.0,False
2026-05,Sulawesi Tenggara,Beras,15850.0,True
2026-06,Sulawesi Tenggara,Beras,15900.0,False
2026-07,Sulawesi Tenggara,Beras,15900.0,False
2020-02,Sulawesi Tenggara,Cabai Besar,41900.0,False
2020-03,Sulawesi Tenggara,Cabai Besar,35650.0,False
2020-04,Sulawesi Tenggara,Cabai Besar,33750.0,False
2020-05,Sulawesi Tenggara,Cabai Besar,29883.33333333333,True
2020-06,Sulawesi Tenggara,Cabai Besar,26016.666666666668,True
2020-07,Sulawesi Tenggara,Cabai Besar,22150.0,False
2020-08,Sulawesi Tenggara,Cabai Besar,47500.0,False
2020-09,Sulawesi Tenggara,Cabai Besar,33150.0,False
2020-10,Sulawesi Tenggara,Cabai Besar,50650.0,False
2020-11,Sulawesi Tenggara,Cabai Besar,43150.0,False
2020-12,Sulawesi Tenggara,Cabai Besar,29700.0,False
2021-01,Sulawesi Tenggara,Cabai Besar,32850.0,True
2021-02,Sulawesi Tenggara,Cabai Besar,36000.0,False
2021-03,Sulawesi Tenggara,Cabai Besar,33250.0,False
2021-04,Sulawesi Tenggara,Cabai Besar,35650.0,False
2021-05,Sulawesi Tenggara,Cabai Besar,33250.0,False
2021-06,Sulawesi Tenggara,Cabai Besar,36625.0,True
2021-07,Sulawesi Tenggara,Cabai Besar,40000.0,False
2021-08,Sulawesi Tenggara,Cabai Besar,33750.0,False
2021-09,Sulawesi Tenggara,Cabai Besar,22250.0,False
2021-10,Sulawesi Tenggara,Cabai Besar,25900.0,False
2021-11,Sulawesi Tenggara,Cabai Besar,27500.0,False
2021-12,Sulawesi Tenggara,Cabai Besar,39400.0,False
2022-01,Sulawesi Tenggara,Cabai Besar,52500.0,False
2022-02,Sulawesi Tenggara,Cabai Besar,48950.0,True
2022-03,Sulawesi Tenggara,Cabai Besar,45400.0,False
2022-04,Sulawesi Tenggara,Cabai Besar,66900.0,False
2022-05,Sulawesi Tenggara,Cabai Besar,64150.0,True
2022-06,Sulawesi Tenggara,Cabai Besar,61400.0,True
2022-07,Sulawesi Tenggara,Cabai Besar,58650.0,False
2022-08,Sulawesi Tenggara,Cabai Besar,62500.0,False
2022-09,Sulawesi Tenggara,Cabai Besar,44400.0,False
2022-10,Sulawesi Tenggara,Cabai Besar,42500.0,False
2022-11,Sulawesi Tenggara,Cabai Besar,27900.0,False
2022-12,Sulawesi Tenggara,Cabai Besar,28150.0,False
2023-01,Sulawesi Tenggara,Cabai Besar,28500.0,False
2023-02,Sulawesi Tenggara,Cabai Besar,28500.0,False
2023-03,Sulawesi Tenggara,Cabai Besar,48750.0,False
2023-04,Sulawesi Tenggara,Cabai Besar,38150.0,False
2023-05,Sulawesi Tenggara,Cabai Besar,50650.0,False
2023-06,Sulawesi Tenggara,Cabai Besar,59400.0,False
2023-07,Sulawesi Tenggara,Cabai Besar,59400.0,False
2023-08,Sulawesi Tenggara,Cabai Besar,33150.0,False
2023-09,Sulawesi Tenggara,Cabai Besar,39400.0,False
2023-10,Sulawesi Tenggara,Cabai Besar,28750.0,False
2023-11,Sulawesi Tenggara,Cabai Besar,31900.0,False
2023-12,Sulawesi Tenggara,Cabai Besar,60000.0,False
2024-01,Sulawesi Tenggara,Cabai Besar,68150.0,False
2024-02,Sulawesi Tenggara,Cabai Besar,50650.0,False
2024-03,Sulawesi Tenggara,Cabai Besar,76900.0,False
2024-04,Sulawesi Tenggara,Cabai Besar,51250.0,False
2024-05,Sulawesi Tenggara,Cabai Besar,48150.0,False
2024-06,Sulawesi Tenggara,Cabai Besar,53500.0,False
2024-07,Sulawesi Tenggara,Cabai Besar,63150.0,False
2024-08,Sulawesi Tenggara,Cabai Besar,40650.0,False
2024-09,Sulawesi Tenggara,Cabai Besar,42250.0,False
2024-10,Sulawesi Tenggara,Cabai Besar,30650.0,False
2024-11,Sulawesi Tenggara,Cabai Besar,27900.0,False
2024-12,Sulawesi Tenggara,Cabai Besar,25400.0,False
2025-01,Sulawesi Tenggara,Cabai Besar,65000.0,False
2025-02,Sulawesi Tenggara,Cabai Besar,45000.0,False
2025-03,Sulawesi Tenggara,Cabai Besar,71250.0,False
2025-04,Sulawesi Tenggara,Cabai Besar,85000.0,False
2025-05,Sulawesi Tenggara,Cabai Besar,64400.0,False
2025-06,Sulawesi Tenggara,Cabai Besar,64400.0,False
2025-07,Sulawesi Tenggara,Cabai Besar,43750.0,False
2025-08,Sulawesi Tenggara,Cabai Besar,51900.0,False
2025-09,Sulawesi Tenggara,Cabai Besar,45000.0,False
2025-10,Sulawesi Tenggara,Cabai Besar,44400.0,False
2025-11,Sulawesi Tenggara,Cabai Besar,36900.0,False
2025-12,Sulawesi Tenggara,Cabai Besar,51900.0,False
2026-01,Sulawesi Tenggara,Cabai Besar,43750.0,False
2026-02,Sulawesi Tenggara,Cabai Besar,34250.0,False
2026-03,Sulawesi Tenggara,Cabai Besar,37000.0,False
2026-04,Sulawesi Tenggara,Cabai Besar,44150.0,False
2026-05,Sulawesi Tenggara,Cabai Besar,81450.0,True
2026-06,Sulawesi Tenggara,Cabai Besar,118750.0,False
2026-07,Sulawesi Tenggara,Cabai Besar,68750.0,False
2020-02,Sulawesi Tenggara,Cabai Rawit,83750.0,False
2020-03,Sulawesi Tenggara,Cabai Rawit,50000.0,False
2020-04,Sulawesi Tenggara,Cabai Rawit,50000.0,False
2020-05,Sulawesi Tenggara,Cabai Rawit,44583.333333333336,True
2020-06,Sulawesi Tenggara,Cabai Rawit,39166.66666666666,True
2020-07,Sulawesi Tenggara,Cabai Rawit,33750.0,False
2020-08,Sulawesi Tenggara,Cabai Rawit,41250.0,False
2020-09,Sulawesi Tenggara,Cabai Rawit,30500.0,False
2020-10,Sulawesi Tenggara,Cabai Rawit,27900.0,False
2020-11,Sulawesi Tenggara,Cabai Rawit,37500.0,False
2020-12,Sulawesi Tenggara,Cabai Rawit,28750.0,False
2021-01,Sulawesi Tenggara,Cabai Rawit,35325.0,True
2021-02,Sulawesi Tenggara,Cabai Rawit,41900.0,False
2021-03,Sulawesi Tenggara,Cabai Rawit,57500.0,False
2021-04,Sulawesi Tenggara,Cabai Rawit,69400.0,False
2021-05,Sulawesi Tenggara,Cabai Rawit,58150.0,False
2021-06,Sulawesi Tenggara,Cabai Rawit,69400.0,True
2021-07,Sulawesi Tenggara,Cabai Rawit,80650.0,False
2021-08,Sulawesi Tenggara,Cabai Rawit,60000.0,False
2021-09,Sulawesi Tenggara,Cabai Rawit,53150.0,False
2021-10,Sulawesi Tenggara,Cabai Rawit,49400.0,False
2021-11,Sulawesi Tenggara,Cabai Rawit,53150.0,False
2021-12,Sulawesi Tenggara,Cabai Rawit,64400.0,False
2022-01,Sulawesi Tenggara,Cabai Rawit,92500.0,False
2022-02,Sulawesi Tenggara,Cabai Rawit,77500.0,True
2022-03,Sulawesi Tenggara,Cabai Rawit,62500.0,False
2022-04,Sulawesi Tenggara,Cabai Rawit,63750.0,False
2022-05,Sulawesi Tenggara,Cabai Rawit,66883.33333333333,True
2022-06,Sulawesi Tenggara,Cabai Rawit,70016.66666666667,True
2022-07,Sulawesi Tenggara,Cabai Rawit,73150.0,False
2022-08,Sulawesi Tenggara,Cabai Rawit,71900.0,False
2022-09,Sulawesi Tenggara,Cabai Rawit,59400.0,False
2022-10,Sulawesi Tenggara,Cabai Rawit,55000.0,False
2022-11,Sulawesi Tenggara,Cabai Rawit,53150.0,False
2022-12,Sulawesi Tenggara,Cabai Rawit,43150.0,False
2023-01,Sulawesi Tenggara,Cabai Rawit,54400.0,False
2023-02,Sulawesi Tenggara,Cabai Rawit,35900.0,False
2023-03,Sulawesi Tenggara,Cabai Rawit,40000.0,False
2023-04,Sulawesi Tenggara,Cabai Rawit,37500.0,False
2023-05,Sulawesi Tenggara,Cabai Rawit,28150.0,False
2023-06,Sulawesi Tenggara,Cabai Rawit,31250.0,False
2023-07,Sulawesi Tenggara,Cabai Rawit,39650.0,False
2023-08,Sulawesi Tenggara,Cabai Rawit,60000.0,False
2023-09,Sulawesi Tenggara,Cabai Rawit,42500.0,False
2023-10,Sulawesi Tenggara,Cabai Rawit,53150.0,False
2023-11,Sulawesi Tenggara,Cabai Rawit,82000.0,False
2023-12,Sulawesi Tenggara,Cabai Rawit,126250.0,False
2024-01,Sulawesi Tenggara,Cabai Rawit,138150.0,False
2024-02,Sulawesi Tenggara,Cabai Rawit,73750.0,False
2024-03,Sulawesi Tenggara,Cabai Rawit,78150.0,False
2024-04,Sulawesi Tenggara,Cabai Rawit,61250.0,False
2024-05,Sulawesi Tenggara,Cabai Rawit,58750.0,False
2024-06,Sulawesi Tenggara,Cabai Rawit,67500.0,False
2024-07,Sulawesi Tenggara,Cabai Rawit,62500.0,False
2024-08,Sulawesi Tenggara,Cabai Rawit,63750.0,False
2024-09,Sulawesi Tenggara,Cabai Rawit,61250.0,False
2024-10,Sulawesi Tenggara,Cabai Rawit,45000.0,False
2024-11,Sulawesi Tenggara,Cabai Rawit,53750.0,False
2024-12,Sulawesi Tenggara,Cabai Rawit,43750.0,False
2025-01,Sulawesi Tenggara,Cabai Rawit,60650.0,False
2025-02,Sulawesi Tenggara,Cabai Rawit,44750.0,False
2025-03,Sulawesi Tenggara,Cabai Rawit,111000.0,False
2025-04,Sulawesi Tenggara,Cabai Rawit,83750.0,False
2025-05,Sulawesi Tenggara,Cabai Rawit,83150.0,False
2025-06,Sulawesi Tenggara,Cabai Rawit,71900.0,False
2025-07,Sulawesi Tenggara,Cabai Rawit,88150.0,False
2025-08,Sulawesi Tenggara,Cabai Rawit,98750.0,False
2025-09,Sulawesi Tenggara,Cabai Rawit,63000.0,False
2025-10,Sulawesi Tenggara,Cabai Rawit,53750.0,False
2025-11,Sulawesi Tenggara,Cabai Rawit,49400.0,False
2025-12,Sulawesi Tenggara,Cabai Rawit,58150.0,False
2026-01,Sulawesi Tenggara,Cabai Rawit,58750.0,False
2026-02,Sulawesi Tenggara,Cabai Rawit,42000.0,False
2026-03,Sulawesi Tenggara,Cabai Rawit,50150.0,False
2026-04,Sulawesi Tenggara,Cabai Rawit,63150.0,False
2026-05,Sulawesi Tenggara,Cabai Rawit,63450.0,True
2026-06,Sulawesi Tenggara,Cabai Rawit,63750.0,False
2026-07,Sulawesi Tenggara,Cabai Rawit,65000.0,False
2020-02,Sulawesi Utara,Bawang Merah,56500.0,False
2020-03,Sulawesi Utara,Bawang Merah,45000.0,False
2020-04,Sulawesi Utara,Bawang Merah,46500.0,False
2020-05,Sulawesi Utara,Bawang Merah,46166.66666666666,True
2020-06,Sulawesi Utara,Bawang Merah,45833.333333333336,True
2020-07,Sulawesi Utara,Bawang Merah,45500.0,False
2020-08,Sulawesi Utara,Bawang Merah,34750.0,False
2020-09,Sulawesi Utara,Bawang Merah,34000.0,False
2020-10,Sulawesi Utara,Bawang Merah,30500.0,False
2020-11,Sulawesi Utara,Bawang Merah,39000.0,False
2020-12,Sulawesi Utara,Bawang Merah,42000.0,False
2021-01,Sulawesi Utara,Bawang Merah,36500.0,True
2021-02,Sulawesi Utara,Bawang Merah,31000.0,False
2021-03,Sulawesi Utara,Bawang Merah,36750.0,False
2021-04,Sulawesi Utara,Bawang Merah,35500.0,False
2021-05,Sulawesi Utara,Bawang Merah,33750.0,False
2021-06,Sulawesi Utara,Bawang Merah,33875.0,True
2021-07,Sulawesi Utara,Bawang Merah,34000.0,False
2021-08,Sulawesi Utara,Bawang Merah,40400.0,False
2021-09,Sulawesi Utara,Bawang Merah,35500.0,False
2021-10,Sulawesi Utara,Bawang Merah,32900.0,False
2021-11,Sulawesi Utara,Bawang Merah,30250.0,False
2021-12,Sulawesi Utara,Bawang Merah,28400.0,False
2022-01,Sulawesi Utara,Bawang Merah,33400.0,False
2022-02,Sulawesi Utara,Bawang Merah,36450.0,True
2022-03,Sulawesi Utara,Bawang Merah,39500.0,False
2022-04,Sulawesi Utara,Bawang Merah,36750.0,False
2022-05,Sulawesi Utara,Bawang Merah,49883.333333333336,True
2022-06,Sulawesi Utara,Bawang Merah,63016.66666666667,True
2022-07,Sulawesi Utara,Bawang Merah,76150.0,False
2022-08,Sulawesi Utara,Bawang Merah,65900.0,False
2022-09,Sulawesi Utara,Bawang Merah,42250.0,False
2022-10,Sulawesi Utara,Bawang Merah,34400.0,False
2022-11,Sulawesi Utara,Bawang Merah,38750.0,False
2022-12,Sulawesi Utara,Bawang Merah,43150.0,False
2023-01,Sulawesi Utara,Bawang Merah,42650.0,False
2023-02,Sulawesi Utara,Bawang Merah,41000.0,False
2023-03,Sulawesi Utara,Bawang Merah,39650.0,False
2023-04,Sulawesi Utara,Bawang Merah,39150.0,False
2023-05,Sulawesi Utara,Bawang Merah,46400.0,False
2023-06,Sulawesi Utara,Bawang Merah,42750.0,False
2023-07,Sulawesi Utara,Bawang Merah,47400.0,False
2023-08,Sulawesi Utara,Bawang Merah,40650.0,False
2023-09,Sulawesi Utara,Bawang Merah,30500.0,False
2023-10,Sulawesi Utara,Bawang Merah,30250.0,False
2023-11,Sulawesi Utara,Bawang Merah,31500.0,False
2023-12,Sulawesi Utara,Bawang Merah,33000.0,False
2024-01,Sulawesi Utara,Bawang Merah,46150.0,False
2024-02,Sulawesi Utara,Bawang Merah,46500.0,False
2024-03,Sulawesi Utara,Bawang Merah,40750.0,False
2024-04,Sulawesi Utara,Bawang Merah,39150.0,False
2024-05,Sulawesi Utara,Bawang Merah,58400.0,False
2024-06,Sulawesi Utara,Bawang Merah,53150.0,False
2024-07,Sulawesi Utara,Bawang Merah,45650.0,False
2024-08,Sulawesi Utara,Bawang Merah,29150.0,False
2024-09,Sulawesi Utara,Bawang Merah,30150.0,False
2024-10,Sulawesi Utara,Bawang Merah,35500.0,False
2024-11,Sulawesi Utara,Bawang Merah,38900.0,False
2024-12,Sulawesi Utara,Bawang Merah,46500.0,False
2025-01,Sulawesi Utara,Bawang Merah,46900.0,False
2025-02,Sulawesi Utara,Bawang Merah,40150.0,False
2025-03,Sulawesi Utara,Bawang Merah,45650.0,False
2025-04,Sulawesi Utara,Bawang Merah,49500.0,False
2025-05,Sulawesi Utara,Bawang Merah,46650.0,False
2025-06,Sulawesi Utara,Bawang Merah,49150.0,False
2025-07,Sulawesi Utara,Bawang Merah,54500.0,False
2025-08,Sulawesi Utara,Bawang Merah,68000.0,False
2025-09,Sulawesi Utara,Bawang Merah,58000.0,False
2025-10,Sulawesi Utara,Bawang Merah,45150.0,False
2025-11,Sulawesi Utara,Bawang Merah,45650.0,False
2025-12,Sulawesi Utara,Bawang Merah,50000.0,False
2026-01,Sulawesi Utara,Bawang Merah,61900.0,False
2026-02,Sulawesi Utara,Bawang Merah,45000.0,False
2026-03,Sulawesi Utara,Bawang Merah,46000.0,False
2026-04,Sulawesi Utara,Bawang Merah,53250.0,False
2026-05,Sulawesi Utara,Bawang Merah,46650.0,False
2026-06,Sulawesi Utara,Bawang Merah,51400.0,False
2026-07,Sulawesi Utara,Bawang Merah,54750.0,False
2020-02,Sulawesi Utara,Beras,11250.0,False
2020-03,Sulawesi Utara,Beras,11250.0,False
2020-04,Sulawesi Utara,Beras,11900.0,False
2020-05,Sulawesi Utara,Beras,11850.0,True
2020-06,Sulawesi Utara,Beras,11800.0,True
2020-07,Sulawesi Utara,Beras,11750.0,False
2020-08,Sulawesi Utara,Beras,11750.0,False
2020-09,Sulawesi Utara,Beras,11750.0,False
2020-10,Sulawesi Utara,Beras,11750.0,False
2020-11,Sulawesi Utara,Beras,11750.0,False
2020-12,Sulawesi Utara,Beras,11750.0,False
2021-01,Sulawesi Utara,Beras,11750.0,True
2021-02,Sulawesi Utara,Beras,11750.0,False
2021-03,Sulawesi Utara,Beras,11750.0,False
2021-04,Sulawesi Utara,Beras,11650.0,False
2021-05,Sulawesi Utara,Beras,11750.0,False
2021-06,Sulawesi Utara,Beras,11625.0,True
2021-07,Sulawesi Utara,Beras,11500.0,False
2021-08,Sulawesi Utara,Beras,11650.0,False
2021-09,Sulawesi Utara,Beras,11450.0,False
2021-10,Sulawesi Utara,Beras,11500.0,False
2021-11,Sulawesi Utara,Beras,11450.0,False
2021-12,Sulawesi Utara,Beras,11350.0,False
2022-01,Sulawesi Utara,Beras,11350.0,False
2022-02,Sulawesi Utara,Beras,11350.0,True
2022-03,Sulawesi Utara,Beras,11350.0,False
2022-04,Sulawesi Utara,Beras,11450.0,False
2022-05,Sulawesi Utara,Beras,11450.0,True
2022-06,Sulawesi Utara,Beras,11450.0,True
2022-07,Sulawesi Utara,Beras,11450.0,False
2022-08,Sulawesi Utara,Beras,11600.0,False
2022-09,Sulawesi Utara,Beras,11600.0,False
2022-10,Sulawesi Utara,Beras,11500.0,False
2022-11,Sulawesi Utara,Beras,11500.0,False
2022-12,Sulawesi Utara,Beras,11500.0,False
2023-01,Sulawesi Utara,Beras,11850.0,False
2023-02,Sulawesi Utara,Beras,11850.0,False
2023-03,Sulawesi Utara,Beras,12200.0,False
2023-04,Sulawesi Utara,Beras,12650.0,False
2023-05,Sulawesi Utara,Beras,13000.0,False
2023-06,Sulawesi Utara,Beras,12750.0,False
2023-07,Sulawesi Utara,Beras,12700.0,False
2023-08,Sulawesi Utara,Beras,12600.0,False
2023-09,Sulawesi Utara,Beras,12650.0,False
2023-10,Sulawesi Utara,Beras,13150.0,False
2023-11,Sulawesi Utara,Beras,13400.0,False
2023-12,Sulawesi Utara,Beras,13350.0,False
2024-01,Sulawesi Utara,Beras,13300.0,False
2024-02,Sulawesi Utara,Beras,13400.0,False
2024-03,Sulawesi Utara,Beras,15600.0,False
2024-04,Sulawesi Utara,Beras,16150.0,False
2024-05,Sulawesi Utara,Beras,14650.0,False
2024-06,Sulawesi Utara,Beras,14350.0,False
2024-07,Sulawesi Utara,Beras,14400.0,False
2024-08,Sulawesi Utara,Beras,14500.0,False
2024-09,Sulawesi Utara,Beras,14500.0,False
2024-10,Sulawesi Utara,Beras,14600.0,False
2024-11,Sulawesi Utara,Beras,14250.0,False
2024-12,Sulawesi Utara,Beras,14100.0,False
2025-01,Sulawesi Utara,Beras,13950.0,False
2025-02,Sulawesi Utara,Beras,13950.0,False
2025-03,Sulawesi Utara,Beras,14150.0,False
2025-04,Sulawesi Utara,Beras,14150.0,False
2025-05,Sulawesi Utara,Beras,14250.0,False
2025-06,Sulawesi Utara,Beras,14850.0,False
2025-07,Sulawesi Utara,Beras,15750.0,False
2025-08,Sulawesi Utara,Beras,16250.0,False
2025-09,Sulawesi Utara,Beras,16200.0,False
2025-10,Sulawesi Utara,Beras,16350.0,False
2025-11,Sulawesi Utara,Beras,15950.0,False
2025-12,Sulawesi Utara,Beras,14900.0,False
2026-01,Sulawesi Utara,Beras,15000.0,False
2026-02,Sulawesi Utara,Beras,15000.0,False
2026-03,Sulawesi Utara,Beras,15000.0,False
2026-04,Sulawesi Utara,Beras,14750.0,False
2026-05,Sulawesi Utara,Beras,14700.0,False
2026-06,Sulawesi Utara,Beras,14850.0,False
2026-07,Sulawesi Utara,Beras,16250.0,False
2020-02,Sulawesi Utara,Cabai Besar,,False
2020-03,Sulawesi Utara,Cabai Besar,,False
2020-04,Sulawesi Utara,Cabai Besar,,False
2020-05,Sulawesi Utara,Cabai Besar,,False
2020-06,Sulawesi Utara,Cabai Besar,,False
2020-07,Sulawesi Utara,Cabai Besar,,False
2020-08,Sulawesi Utara,Cabai Besar,,False
2020-09,Sulawesi Utara,Cabai Besar,,False
2020-10,Sulawesi Utara,Cabai Besar,,False
2020-11,Sulawesi Utara,Cabai Besar,,False
2020-12,Sulawesi Utara,Cabai Besar,,False
