tanggal,kabkota,pasar,komoditas,harga
2025-11-03,Kabupaten Jember,Pasar Tegal Besar,bawang,38000
2025-11-04,Kabupaten Jember,Pasar Tegal Besar,bawang,38000
2025-11-05,Kabupaten Jember,Pasar Tegal Besar,bawang,38000
2025-11-06,Kabupaten Jember,Pasar Tegal Besar,bawang,38000
2025-11-07,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2025-11-08,Kabupaten Jember,Pasar Tegal Besar,bawang,40000
2025-11-02,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-03,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-04,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-05,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-06,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-07,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-08,Kabupaten Jember,Pasar Wirolegi,bawang,34000
2025-11-02,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-03,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-04,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-05,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-06,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-07,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-08,Kabupaten Bangkalan,Pasar Baru Bancaran,bawang,33000
2025-11-02,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-03,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-04,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-05,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-06,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-07,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-08,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,bawang,34000
2025-11-02,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-03,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-04,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-05,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-06,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-07,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-08,Kabupaten Bangkalan,Pasar Senenan,bawang,34000
2025-11-02,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,36000
2025-11-03,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-04,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-05,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-06,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-07,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-08,Kabupaten Banyuwangi,Pasar Banyuwangi,bawang,40000
2025-11-02,Kabupaten Banyuwangi,Pasar Blambangan,bawang,36000
2025-11-03,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-04,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-05,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-06,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-07,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-08,Kabupaten Banyuwangi,Pasar Blambangan,bawang,38000
2025-11-02,Kabupaten Banyuwangi,Pasar Genteng I,bawang,31000
2025-11-03,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-04,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-05,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-06,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-07,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-08,Kabupaten Banyuwangi,Pasar Genteng I,bawang,35000
2025-11-02,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2025-11-03,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2025-11-04,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2025-11-05,Kabupaten Banyuwangi,Pasar Jajag,bawang,40000
2025-11-06,Kabupaten Banyuwangi,Pasar Jajag,bawang,38000
2025-11-07,Kabupaten Banyuwangi,Pasar Jajag,bawang,38000
2025-11-08,Kabupaten Banyuwangi,Pasar Jajag,bawang,38000
2025-11-02,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,35000
2025-11-03,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,38000
2025-11-04,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,38000
2025-11-05,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,38000
2025-11-06,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,38000
2025-11-07,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,38000
2025-11-08,Kabupaten Banyuwangi,Pasar Rogojampi,bawang,37000
2025-11-02,Kabupaten Blitar,Pasar Lodoyo,bawang,30000
2025-11-03,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-04,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-05,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-06,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-07,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-08,Kabupaten Blitar,Pasar Lodoyo,bawang,36000
2025-11-02,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-03,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-04,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-05,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-06,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-07,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-08,Kabupaten Blitar,Pasar Wlingi,bawang,37000
2025-11-02,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-03,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-04,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-05,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-06,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-07,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-08,Kabupaten Bojonegoro,Pasar Kota Baru,bawang,35000
2025-11-02,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2025-11-03,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2025-11-04,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2025-11-05,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2025-11-06,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,40000
2025-11-07,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,38000
2025-11-08,Kabupaten Bojonegoro,Pasar Wisata (Pasar Kota Lama),bawang,38000
2025-11-02,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,38000
2025-11-03,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-04,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-05,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-06,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-07,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-08,Kabupaten Bondowoso,Pasar Induk Bondowoso,bawang,40000
2025-11-02,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-03,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-04,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-05,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-06,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-07,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-08,Kabupaten Bondowoso,Pasar Maesan,bawang,36000
2025-11-02,Kabupaten Bondowoso,Pasar Prajekan,bawang,36500
2025-11-03,Kabupaten Bondowoso,Pasar Prajekan,bawang,36500
2025-11-04,Kabupaten Bondowoso,Pasar Prajekan,bawang,36000
2025-11-05,Kabupaten Bondowoso,Pasar Prajekan,bawang,36000
2025-11-06,Kabupaten Bondowoso,Pasar Prajekan,bawang,36000
2025-11-07,Kabupaten Bondowoso,Pasar Prajekan,bawang,36000
2025-11-08,Kabupaten Bondowoso,Pasar Prajekan,bawang,36000
2025-11-02,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-03,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-04,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-05,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-06,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-07,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-08,Kabupaten Bondowoso,Pasar Wonosari,bawang,36000
2025-11-02,Kabupaten Gresik,Pasar Baru,bawang,36000
2025-11-03,Kabupaten Gresik,Pasar Baru,bawang,36000
2025-11-04,Kabupaten Gresik,Pasar Baru,bawang,36000
2025-11-05,Kabupaten Gresik,Pasar Baru,bawang,36000
2025-11-06,Kabupaten Gresik,Pasar Baru,bawang,38000
2025-11-07,Kabupaten Gresik,Pasar Baru,bawang,38000
2025-11-08,Kabupaten Gresik,Pasar Baru,bawang,38000
2025-11-02,Kabupaten Gresik,Pasar Kota,bawang,40000
2025-11-03,Kabupaten Gresik,Pasar Kota,bawang,40000
2025-11-04,Kabupaten Gresik,Pasar Kota,bawang,45000
2025-11-05,Kabupaten Gresik,Pasar Kota,bawang,45000
2025-11-06,Kabupaten Gresik,Pasar Kota,bawang,45000
2025-11-07,Kabupaten Gresik,Pasar Kota,bawang,45000
2025-11-08,Kabupaten Gresik,Pasar Kota,bawang,45000
2025-11-02,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-03,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-04,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-05,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-06,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-07,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-08,Kabupaten Gresik,Pasar Sidomoro,bawang,38000
2025-11-02,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-03,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-04,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-05,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-06,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-07,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-08,Kabupaten Jombang,Pasar Cukir,bawang,35000
2025-11-02,Kabupaten Jombang,Pasar Ploso,bawang,35000
2025-11-03,Kabupaten Jombang,Pasar Ploso,bawang,37000
2025-11-04,Kabupaten Jombang,Pasar Ploso,bawang,37000
2025-11-05,Kabupaten Jombang,Pasar Ploso,bawang,35000
2025-11-06,Kabupaten Jombang,Pasar Ploso,bawang,35000
2025-11-07,Kabupaten Jombang,Pasar Ploso,bawang,35000
2025-11-08,Kabupaten Jombang,Pasar Ploso,bawang,35000
2025-11-02,Kabupaten Jombang,Pasar Pon,bawang,32000
2025-11-03,Kabupaten Jombang,Pasar Pon,bawang,32000
2025-11-04,Kabupaten Jombang,Pasar Pon,bawang,32000
2025-11-05,Kabupaten Jombang,Pasar Pon,bawang,32000
2025-11-06,Kabupaten Jombang,Pasar Pon,bawang,32000
2025-11-07,Kabupaten Jombang,Pasar Pon,bawang,30000
2025-11-08,Kabupaten Jombang,Pasar Pon,bawang,30000
2025-11-02,Kabupaten Kediri,Pasar Gringging,bawang,38000
2025-11-03,Kabupaten Kediri,Pasar Gringging,bawang,38000
2025-11-04,Kabupaten Kediri,Pasar Gringging,bawang,38000
2025-11-05,Kabupaten Kediri,Pasar Gringging,bawang,38000
2025-11-06,Kabupaten Kediri,Pasar Gringging,bawang,40000
2025-11-07,Kabupaten Kediri,Pasar Gringging,bawang,40000
2025-11-08,Kabupaten Kediri,Pasar Gringging,bawang,40000
2025-11-02,Kabupaten Kediri,Pasar Ngadiluwih,bawang,37000
2025-11-03,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-04,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-05,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-06,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-07,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-08,Kabupaten Kediri,Pasar Ngadiluwih,bawang,49000
2025-11-02,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-03,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-04,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-05,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-06,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-07,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-08,Kabupaten Kediri,Pasar Pamenang,bawang,39000
2025-11-02,Kabupaten Lamongan,Pasar Babat,bawang,40000
2025-11-03,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-04,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-05,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-06,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-07,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-08,Kabupaten Lamongan,Pasar Babat,bawang,35000
2025-11-02,Kabupaten Lamongan,Pasar Blimbing,bawang,35000
2025-11-03,Kabupaten Lamongan,Pasar Blimbing,bawang,35000
2025-11-04,Kabupaten Lamongan,Pasar Blimbing,bawang,35000
2025-11-05,Kabupaten Lamongan,Pasar Blimbing,bawang,35000
2025-11-06,Kabupaten Lamongan,Pasar Blimbing,bawang,37000
2025-11-07,Kabupaten Lamongan,Pasar Blimbing,bawang,37000
2025-11-08,Kabupaten Lamongan,Pasar Blimbing,bawang,37000
2025-11-02,Kabupaten Lamongan,Pasar Mantup,bawang,40000
2025-11-03,Kabupaten Lamongan,Pasar Mantup,bawang,42000
2025-11-04,Kabupaten Lamongan,Pasar Mantup,bawang,42000
2025-11-05,Kabupaten Lamongan,Pasar Mantup,bawang,42000
2025-11-06,Kabupaten Lamongan,Pasar Mantup,bawang,42000
2025-11-07,Kabupaten Lamongan,Pasar Mantup,bawang,43000
2025-11-08,Kabupaten Lamongan,Pasar Mantup,bawang,43000
2025-11-02,Kabupaten Lamongan,Pasar Sidoharjo,bawang,35000
2025-11-03,Kabupaten Lamongan,Pasar Sidoharjo,bawang,35000
2025-11-04,Kabupaten Lamongan,Pasar Sidoharjo,bawang,35000
2025-11-05,Kabupaten Lamongan,Pasar Sidoharjo,bawang,35000
2025-11-06,Kabupaten Lamongan,Pasar Sidoharjo,bawang,37000
2025-11-07,Kabupaten Lamongan,Pasar Sidoharjo,bawang,37000
2025-11-08,Kabupaten Lamongan,Pasar Sidoharjo,bawang,37000
2025-11-02,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-03,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-04,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-05,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-06,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-07,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-08,Kabupaten Lumajang,Pasar Baru,bawang,31000
2025-11-02,Kabupaten Lumajang,Pasar Pasirian,bawang,29000
2025-11-03,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-04,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-05,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-06,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-07,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-08,Kabupaten Lumajang,Pasar Pasirian,bawang,30000
2025-11-02,Kabupaten Lumajang,Pasar Sukodono,bawang,30000
2025-11-03,Kabupaten Lumajang,Pasar Sukodono,bawang,30000
2025-11-04,Kabupaten Lumajang,Pasar Sukodono,bawang,32000
2025-11-05,Kabupaten Lumajang,Pasar Sukodono,bawang,32000
2025-11-06,Kabupaten Lumajang,Pasar Sukodono,bawang,32000
2025-11-07,Kabupaten Lumajang,Pasar Sukodono,bawang,32000
2025-11-08,Kabupaten Lumajang,Pasar Sukodono,bawang,32000
2025-11-02,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-03,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-04,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-05,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-06,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-07,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-08,Kabupaten Madiun,Pasar Dolopo,bawang,32000
2025-11-02,Kabupaten Madiun,Pasar Dungus,bawang,35000
2025-11-03,Kabupaten Madiun,Pasar Dungus,bawang,35000
2025-11-04,Kabupaten Madiun,Pasar Dungus,bawang,38000
2025-11-05,Kabupaten Madiun,Pasar Dungus,bawang,38000
2025-11-06,Kabupaten Madiun,Pasar Dungus,bawang,38000
2025-11-07,Kabupaten Madiun,Pasar Dungus,bawang,38000
2025-11-08,Kabupaten Madiun,Pasar Dungus,bawang,38000
2025-11-02,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-03,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-04,Kabupaten Madiun,Pasar Pagotan,bawang,40000
2025-11-05,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-06,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-07,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-08,Kabupaten Madiun,Pasar Pagotan,bawang,38000
2025-11-02,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-03,Kabupaten Madiun,Pasar Umum Caruban,bawang,38000
2025-11-04,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-05,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-06,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-07,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-08,Kabupaten Madiun,Pasar Umum Caruban,bawang,35000
2025-11-02,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-03,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-04,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-05,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-06,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-07,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-08,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,bawang,35000
2025-11-02,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-03,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-04,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-05,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-06,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-07,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-08,Kabupaten Magetan,Pasar Maospati,bawang,37500
2025-11-02,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-03,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-04,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-05,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-06,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-07,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-08,Kabupaten Magetan,Pasar Sayur I,bawang,36000
2025-11-02,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-03,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-04,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-05,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-06,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-07,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-08,Kabupaten Malang,Pasar Karang Ploso,bawang,35000
2025-11-02,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-03,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-04,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-05,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-06,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-07,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-08,Kabupaten Malang,Pasar Kepanjen,bawang,35000
2025-11-02,Kabupaten Malang,Pasar Lawang,bawang,30000
2025-11-03,Kabupaten Malang,Pasar Lawang,bawang,30000
2025-11-04,Kabupaten Malang,Pasar Lawang,bawang,34000
2025-11-05,Kabupaten Malang,Pasar Lawang,bawang,34000
2025-11-06,Kabupaten Malang,Pasar Lawang,bawang,34000
2025-11-07,Kabupaten Malang,Pasar Lawang,bawang,34000
2025-11-08,Kabupaten Malang,Pasar Lawang,bawang,34000
2025-11-02,Kabupaten Malang,Pasar Singosari,bawang,35000
2025-11-03,Kabupaten Malang,Pasar Singosari,bawang,35000
2025-11-04,Kabupaten Malang,Pasar Singosari,bawang,35000
2025-11-05,Kabupaten Malang,Pasar Singosari,bawang,35000
2025-11-06,Kabupaten Malang,Pasar Singosari,bawang,33000
2025-11-07,Kabupaten Malang,Pasar Singosari,bawang,33000
2025-11-08,Kabupaten Malang,Pasar Singosari,bawang,35000
2025-11-02,Kabupaten Malang,Pasar Turen,bawang,30000
2025-11-03,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-04,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-05,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-06,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-07,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-08,Kabupaten Malang,Pasar Turen,bawang,35000
2025-11-02,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-03,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-04,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-05,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-06,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-07,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-08,Kabupaten Mojokerto,Pasar Gempol  Kerep,bawang,30000
2025-11-02,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,32000
2025-11-03,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,34000
2025-11-04,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,35000
2025-11-05,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,35000
2025-11-06,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,35000
2025-11-07,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,35000
2025-11-08,Kabupaten Mojokerto,Pasar Kedung Maling,bawang,35000
2025-11-02,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-03,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-04,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-05,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-06,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-07,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-08,Kabupaten Mojokerto,Pasar Poh Jejer,bawang,35000
2025-11-02,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32800
2025-11-03,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32800
2025-11-04,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32800
2025-11-05,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32800
2025-11-06,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32850
2025-11-07,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32850
2025-11-08,Kabupaten Mojokerto,Pasar Raya Mojosari,bawang,32850
2025-11-02,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-03,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-04,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-05,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-06,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-07,Kabupaten Nganjuk,Pasar Berbek,bawang,36000
2025-11-08,Kabupaten Nganjuk,Pasar Berbek,bawang,32000
2025-11-02,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-03,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-04,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-05,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-06,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-07,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-08,Kabupaten Nganjuk,Pasar Wage,bawang,36000
2025-11-02,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-03,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-04,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-05,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-06,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-07,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-08,Kabupaten Nganjuk,Pasar Warujayeng,bawang,32000
2025-11-02,Kabupaten Ngawi,Pasar Beran,bawang,35000
2025-11-03,Kabupaten Ngawi,Pasar Beran,bawang,35000
2025-11-04,Kabupaten Ngawi,Pasar Beran,bawang,35000
2025-11-05,Kabupaten Ngawi,Pasar Beran,bawang,40000
2025-11-06,Kabupaten Ngawi,Pasar Beran,bawang,40000
2025-11-07,Kabupaten Ngawi,Pasar Beran,bawang,40000
2025-11-08,Kabupaten Ngawi,Pasar Beran,bawang,40000
2025-11-02,Kabupaten Ngawi,Pasar Besar Ngawi,bawang,40000
2025-11-03,Kabupaten Ngawi,Pasar Besar Ngawi,bawang,40000
2025-11-04,Kabupaten Ngawi,Pasar Besar Ngawi,bawang,40000
2025-11-05,Kabupaten Ngawi,Pasar Besar Ngawi,bawang,40000
